RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30
102001,0,United States,country,,82658.72295437382,82810.0052192009,82996.1512558036,83399.12066913083,83861.7138865806,84362.41450620524,84894.57169563323,85471.34705540705,86073.69381057935,86680.01035800736,87289.20380655357,87902.53493609572,88458.00839727909,88954.59544430149,89449.60521372916,90000.27096898179,90597.5864246011,91203.17751232616,91834.5049654985,92498.91205463435,93168.92545615498,93834.86813700867,94451.49583172305,95036.16271463294,95551.35993381334,96044.94790622838,96543.91303390746,97088.27109359339,97685.23499664175,98320.05366901161,99009.20026965621,99744.96546658548,100499.29129336105,101263.28422296594,102005.85285657198,102734.21069356996,103394.49598925975,104024.31864397113,104659.51508782564,105348.73743772645,106103.86867390334,106881.4404986914,107701.76985783002,108569.34920275293,109483.39598674001,110400.25097464585,111256.28224945611,112065.3245850724,112837.92747822024,113642.04775532294,114521.20475109416,115508.41340737494,116637.3591129274,117871.41426540713,119188.30685272491,120516.33392534324,121827.46342235601,123092.56772943267,124282.99992489054,125458.95450654211,126592.18241812666,127755.56850045487,128974.20170380588,130353.10311554481,131812.9679685582,133319.57784448183,134838.88943241676,136377.243339877,137892.6128561506,139326.99200037963,140633.77966723326,141815.14217812012,142830.04042956524,143753.14143979104,144686.98465433545,145702.94218787813,146716.18166825248,147602.6474867886,148277.6872185648,148791.16617371116,149116.32598679248,149320.56023684662,149408.55007915862,149430.1466912306,149407.82988759814,149374.22143928302,149307.35217360817,149206.93508683355,148984.95923987983,148625.73865582803,148099.5431138416,147511.1621793836,146846.844439183,146138.78233962695,145321.970229434,144465.1761898798,143517.2206743566,142494.4277850428,141343.1600053922,140100.22403959173,138803.78747704098,137473.7744467891,136054.96570678713,134503.7684385701,132920.62928967073,131384.11932747773,129866.92322631071,128383.97953881777,126889.54480598167,125593.24277897824,124373.97902278895,123258.15248922409,122141.75825739001,121084.00507140144,120109.8343341498,119200.51761291747,118384.23251148405,117738.17605845678,117363.90367184508,117162.1572918991,117021.09165528766,116863.38416489515,116748.87383411817,116724.68785937743,116664.8164268459,116446.52717166273,115963.38039451976,115298.36777177562,114501.51117694487,113672.67412075131,112845.7226919351,112083.251758434,111347.40797062057,110654.41709640455,109965.82785004663,109269.70978685189,108518.39820651985,107789.08978135577,107138.40595934556,106583.79818203265,106107.74571432189,105665.14677969295,105295.03878695851,104968.79716412531,104723.17358171503,104607.42948414564,104626.7499390488,104748.44342027376,104994.94952953653,105355.10175249667,105819.19104264915,106182.58959115727,106603.72948693593,107010.27727599542,107491.02162379982,107984.71689656045,108589.01254790353,109259.26760488797,109998.52631085318,110863.09514747682,111942.70994249925,113112.88544742008,114155.15639015364,115142.96551840792,116088.41013687768,117161.14239583803,118043.96527987393,118852.9989410072,119477.41578559706,120142.86525713862,120803.63507583934,121603.79169100996,122569.07056340987,123443.378456894,124247.82563169017,124808.49745910846,125314.72507079238,125662.63580329217,126133.6627923581,126746.27995326853,127389.33903516247,127985.11235656095,128552.29555681221,129249.32789939926,130029.95311561221,130801.47528397579,131608.1012554469,132486.43221737025,133418.20692810684,134416.92984431388,135251.73484665598,136089.944456164,136942.22201394284,137872.33616020886,138638.54051630013,139403.46923731721,140125.51039893148,141002.95491952926,141660.7553769376,142353.24221053926,143080.1315898897,143981.87848399067,144959.73628702242,145929.57989604466,146866.24267324296,147823.0340146173,148823.28574497986,149906.34373227946,150884.18438019537,151844.07656315409,152788.72290150943,153781.21660411678,154764.09437359977,155794.2794724789,156901.180150465,158085.3267794824,159245.44703535343,160392.31783747717,161695.89281145044,162901.96921635195,164032.23999608692,164855.9247969991,165878.3675057063,166924.03190953156,168024.0350272108,168875.72077983976,169713.9950114549,170548.98067310848,171495.61423430016,172461.36069232595,173394.66477194056,174146.4548834709,174708.31992354474,175251.6525520746,175789.63355057128,176383.86389519248,176891.10528103737,177583.4316806067,178542.85332688503,179705.39360296584,181232.16116716817,182769.38250818814,184333.03248950967,185518.5017064891,186146.96157066044,186362.05495159654,186621.71662499267,187518.0641168628,189320.55191093124,191654.40564134717,194440.92031094455,197207.079663123,199767.90774637283,202358.4930500803,205209.67907825075,208456.87235350546,212092.4525429452,216056.01944812702,219739.17113718824,222540.1060340535,224340.9717707072,225960.95372000898,227943.00307186265,230300.9092931567,233517.3480628093,237424.07779092446,242082.63932269355,246955.67901435026,251520.85406118352,255641.9249730302,258212.18987109046,259179.6961005249,258897.83385477858,258608.6520281908,258601.74997680556,258529.13844793616,257955.0019566825,257403.74145472408,257426.21047523394,258451.64248476,260068.81306428742,262013.6749913972,263785.2211120369,265498.42316361563,266865.97896962863,267986.6773116354,268845.44247081754,269338.299139693,269752.2032673349,270276.10542095685,271337.02561553405,272574.0744207722,273482.5469209078,273790.12204986875,273823.77898457187,273955.81853377866,274085.6534923558
394913,1,"New York, NY",msa,NY,147460.95768398582,148014.6761113092,148539.93349111776,149644.58952981458,150838.90783493244,152200.04491677406,153722.78477826747,155334.6986370623,157010.34981538847,158659.1350774537,160205.08003886495,161727.48648029834,163175.3696887412,164752.71986092042,166211.76503330516,167732.63417321318,169210.76810227757,170864.01396432123,172586.8499758217,174485.57817157646,176485.20383904222,178636.98868412976,180624.73523771597,182462.9647219987,184217.92691773447,185952.0820383893,187719.9439415253,189524.5695738274,191417.8257429388,193470.23973951067,195681.90026165624,198347.86221216782,201260.63172952714,204292.8716334384,207114.7073115094,209808.49247127204,212452.84573113555,215131.5802059467,217905.98237251982,220504.8679660045,223080.0416744009,225676.4153282077,228525.42017662444,231451.97058314877,234189.134961243,236664.3922082987,238828.46167108393,240920.66394953404,243042.57912900523,245228.8627403172,247496.48992242152,249898.7781041516,252620.0957647712,255654.04248095202,258928.3344805987,262245.1265776011,265680.7972774732,269057.3644109664,272375.4216307762,275416.55968808546,278369.8388306399,281231.6839280503,284171.7155686202,287535.12642386,291183.3898066817,294910.65327140345,298370.5323598469,301712.2390482346,304966.72370260063,308240.63750033895,311349.22984880937,314317.59127509885,316919.71641734155,319433.0464252679,321648.16826365644,323820.5074514156,325815.0344210307,327652.36872973613,328898.1207696959,329389.9362455993,329293.2877680317,328732.779532464,327912.544626505,326782.5288143445,325382.29472986003,324175.36910926626,323457.97781035927,323199.9851094961,322880.5851962489,322062.35937804595,320844.0499163854,319550.08082518884,318268.775263791,317108.82598282694,315869.0313913673,314758.8799369968,313859.01272135763,313187.86960167304,312188.0738002725,310670.6502655372,308414.1301686101,306017.3110504123,303698.9598935328,301426.0014359504,299163.3457347148,296796.2878379873,294447.1949094596,292133.88512934494,289890.4553094064,287724.2090569459,285701.9475928286,283433.0689613921,281262.34197756497,278906.2502917562,276755.2719972522,274708.21350117575,273056.17753447656,271730.4846954757,270813.11468639976,270281.7068076542,270141.8010032762,270184.53356593905,270057.9684188618,270036.361755022,270022.9370223481,270119.40564128995,269952.8413726683,269435.4445663329,268574.18518850044,267347.14765838545,265795.0814484062,264213.8405261939,262912.2862554263,261936.13879296172,261118.1874325069,260026.7986336845,258630.10979643193,256987.85360431756,255230.91442039542,253737.04240089227,252330.6225155237,251102.2386029819,249845.4379574711,248673.30094517852,247694.65355812098,246825.76435532942,246341.47096262279,245999.74172713142,245989.91402667775,246056.74835606045,246226.0124548142,246075.67697672115,245919.94355953962,245794.80174808836,246015.1440198683,246351.18507844096,247240.98423451473,248252.744381557,249141.16401230288,249693.17383372659,250284.93304248466,251303.65148705096,252323.48715778222,253582.29710052584,254965.892857375,256743.10772760413,258121.74384631027,258904.90423687955,259527.71978694873,260494.37841544815,262156.22197636374,263860.3678547123,265626.8958958616,266612.1462512344,267137.23939704796,267215.09472720895,267530.8322662738,267978.5916217179,268593.778239924,269189.0022141472,269588.50655613333,269842.54685826605,270200.7634797362,270780.7351194792,271715.73640704,272446.48984573997,273231.4211922137,274397.8343420901,276156.75585008814,278299.5000823505,280003.577254782,281422.9390413766,282198.21420718316,282731.72835505666,283083.36033335095,283884.8916263068,285026.4684847907,286315.7806742969,287231.96658573387,287913.02276594273,288468.14218378207,289127.5727486435,290077.6449645248,291585.3501940862,293019.13561422005,294575.252559368,295937.9537795277,297803.98148618144,299660.40192186454,301532.30696684035,303301.0031624968,304909.55397177074,306224.6431579742,307407.1286119689,308335.73098100553,309424.2091063901,310495.03969132056,311762.12033169327,313384.5766718763,315069.0183246637,316999.24864573014,318545.5906501674,320381.81300661893,322077.5572031156,323628.43818803487,324611.34383432363,325597.2915888589,326353.53029346466,327298.7337293113,328203.6623800076,329386.8914609212,330738.07162007265,331881.9211026766,333049.86949834443,333872.1727126147,334386.066496154,334376.4389184699,334504.5055913832,335351.0531829305,336829.4697203538,339384.5632725234,342098.26939967356,345101.24811372784,347511.4698376404,349355.60911427555,350134.4365217764,349992.14922345494,349478.51094873954,349870.70615766867,351419.3135710556,354394.4111417092,358207.9782722411,361811.5916963261,365605.5341444102,369420.8115845889,373645.83094269544,378072.21373852884,382368.70060945646,386663.3643592308,390535.80059775274,393932.5424798345,397124.7104023283,400356.65301234165,403634.27530966955,406528.641979697,409253.0559220862,412482.1205848884,416576.75895318406,421109.9493978098,425758.74757915194,428890.902960676,429980.7117704424,429097.1308099716,428336.2138076515,428204.31893912115,428577.11571488803,428968.8952889093,429286.4206918368,430078.95932334877,431908.24313340196,434869.19070437417,438711.72849544114,442477.72466511466,445795.8294576315,448532.7010437118,451034.1538469102,453470.0656575682,455682.93051933096,457744.8866558249,459997.0685995338,463393.52360442886,467097.1653612603,470479.9282326379,472884.3463747471,475328.0579540024,478276.62546086364,481117.3874684489
753899,2,"Los Angeles, CA",msa,CA,168334.22639531118,168833.32861697598,169615.35200017327,171171.66899876468,172958.19583421442,174731.53325302203,176573.0227050757,178442.96268315273,180216.56037010663,181753.37725902643,183155.02238699808,184541.8004763629,185557.10909744058,186628.26875890465,187902.7249166012,189836.63553177062,191903.38781564854,193948.02769570684,196026.4380287244,198138.03488624017,200194.2733503515,202151.73787998498,203909.23061481537,205651.96241464242,207075.61495815986,208673.5471594419,210645.7190310411,213272.52587312207,216272.2538689449,219395.84420070602,223133.98157005443,227132.46067305238,231218.21600684154,234964.50362124818,238565.28635277646,242073.63289065706,245017.57172545465,247772.55284007324,250793.20541527556,254288.36635346813,258498.14949303656,262274.5295063646,266734.5997362906,271432.78438256256,276729.42846790346,281374.0399410106,285755.0017911594,290071.5577937851,294849.49829414755,300222.2746154296,306342.17666508286,313589.7884599998,322244.0009065412,331212.6135696513,339625.97024705616,346945.48401660204,354140.92288189643,361103.8037539716,366437.61389942374,371177.69313464494,375147.49776954344,380185.1764375071,385573.86433419166,391373.1638238442,396798.1874226583,402150.81021733215,408156.9693238022,414790.3126627419,421668.87352932984,428828.1749545935,434494.5893393306,439731.5108425999,444249.4878992468,448392.52465328545,452232.76045408443,455556.8721491615,459346.3135741485,462646.0200070303,464596.2974191707,466224.8017981074,466043.50054876273,466205.80010075314,465942.136052137,466325.6039307664,466642.58809639746,466587.48911724595,465877.4033413416,464880.5050086324,462857.69086697634,460584.4355797256,456892.7707405476,452699.7592209478,447775.4188762287,442560.72112119995,438048.23618801846,433093.4527777521,428584.6038429644,422569.5595450389,414967.99442649464,404851.95746751205,393472.3209561226,382601.0576391548,372243.8459813527,362926.7213794401,355513.33978160145,348948.1792797834,342360.3583136124,334220.49825183366,327461.70443529024,322820.831520033,319592.10294908687,316219.80855830753,312686.50472434645,308272.2534166497,304412.0017313217,301699.33460280835,300712.5765823744,300518.23009562184,301259.9304953216,303553.5126751611,304716.1441659812,304395.297538477,304024.0670088982,305100.8601644403,307226.5991046843,307214.7308802403,305801.18499018444,302843.42713177647,299559.4165048706,296240.3042107723,293129.68007771694,291578.65853261395,290718.0061546943,290642.57185959816,289561.4005361868,288244.34606824745,285161.87431678217,283562.13243686495,282289.43212819187,280748.0523340789,277914.8722811893,274854.6724830373,273619.3448201145,273142.22043184337,272577.7145134724,271207.866967627,269088.7368561932,267042.4341349062,265793.07982719905,265887.7857980601,267234.1409784237,270178.0567005998,274416.6602352478,279675.14484847547,285527.85586304456,291587.72634972486,296696.8451108472,300233.79044812813,302336.57191598567,304979.06026647816,309328.89671271323,315332.334700645,322019.7966451293,329347.6428659568,337246.7677004877,345346.1928050355,352091.6262563719,357264.9404222308,359929.2373311489,361300.340408477,361931.9470817978,363588.87758380413,365841.03190782183,368017.34494161716,369949.08609717764,372150.0013526469,375742.93338144367,380087.2126822891,384735.43809183425,388951.67794579756,391497.6012914904,392595.3676115595,392515.74415893335,392757.7783060574,393606.60222689173,394943.12651527626,395650.3350327032,394934.58970800135,392962.54731946,390868.71441870293,388478.7737824496,386264.40483476105,388131.39429337747,394711.7552655044,404011.47761697863,411485.40447523625,416504.9812193282,420612.27025166416,421116.92260570213,418402.57399694313,413194.6087726264,409662.18137230334,408947.96105688874,410380.59785605414,416574.9523146132,425992.1525927624,437127.7713998146,445773.68133204756,451962.7609752172,456982.02115851204,458345.3848889061,458181.69377331034,457406.72417401284,459650.7358870132,462904.45579157077,466517.2518192882,471872.0441162439,479029.96826065215,486885.93124996853,493205.1406712456,498105.5723329451,501730.116751113,505742.82869954995,511135.1561962578,518071.41549285845,525021.3258434165,530098.3450077694,533070.0425889223,531273.7226224329,525784.2343918587,518555.365199748,513340.1473369408,510256.9675471698,508310.83261116035,508652.01407766924,511774.5400890506,517087.312096587,522633.57049594424,527629.1552868275,532417.9001712807,535055.8433232844,535932.9298324741,535780.5321676923,536033.1849696025,535023.1436735983,532692.6279185903,532407.8190537924,536370.0789288358,544570.7030809198,554060.1068907371,564369.4824461349,574087.8754562334,580069.6423307977,583263.9106584521,584310.8058190788,588217.1977972733,594478.312327852,602670.7168518092,612014.6417902742,620309.4452806575,627902.0258723195,634926.0562492644,642367.599991914,650428.4003172994,657954.6045934608,665734.8078545128,673996.9456795269,682221.1092551287,689314.456286993,693775.2439509785,695978.4207230555,695098.015686885,692641.8428269298,690384.5680958563,689395.247266898,688665.1580765067,683328.4517411656,674827.6130841639,666678.0838607104,663988.7396208019,666348.6231822987,671642.5233487344,679483.4363286874,688792.2446148107,698271.7691321162,706325.9495070461,712788.8708715527,716958.586209701,716962.542530143,714024.6430288287,711819.3824094374,712354.2360172035,714588.8072252629,715568.9545510105,717814.3773679637,721197.8268473727,725796.0673108171
394463,3,"Chicago, IL",msa,IL,101392.72172763533,101460.16194889607,101647.58738383306,102111.08359206417,102640.71686884167,103220.4222982829,103785.55076398571,104617.77161262115,105579.35073431018,106736.68919043096,107663.85872965648,108463.9044214887,109050.33569895524,109612.31412845959,110235.40756298625,110947.04067459768,111742.10262914619,112505.2923580088,113202.04915120418,114091.29644356827,115112.9120202713,116304.75588041921,117224.95095993775,117953.55562206918,118478.89192298577,119072.58997358727,119734.02099511196,120371.841196096,121049.07691397583,121706.46310666506,122453.3533167789,123395.73247328716,124477.02825125346,125666.11136848247,126510.19242204685,127277.89916205448,127868.19435553851,128592.6021306436,129251.2315784397,130014.35895379879,130695.57478304708,131337.7195297562,131904.9130817082,132682.50682626164,133642.6628660042,134738.85500976202,135622.63716861312,136349.80283891966,137025.94843107022,137727.4186595179,138420.25267405238,139214.45304624675,140073.88872632486,141088.2700158267,142034.16621127792,143116.75465765657,144152.63311557422,145306.21923487054,146336.5424306398,147379.94681644734,148254.50534019704,149220.15937335475,150174.31123794717,151225.75263126672,152271.73084701368,153344.2754709801,154337.16913967588,155404.53850704757,156612.35181588,157939.40204111207,159011.91727971743,159945.4828544006,160753.52158520118,161633.07048275555,162510.1629897156,163327.99405747504,164172.71892020424,164795.4269661403,165272.27439506035,165623.97759685092,165889.25509900638,166065.22990270317,166216.45623827187,166455.79001549262,166832.1487066001,167241.5945158085,167580.00307084515,167752.01169623932,167745.07173262304,167626.46465789547,167380.5557497215,167105.37758679313,166630.5695472469,166154.48028088958,165688.6552933154,165150.0541058389,164571.6648154394,163393.0396682922,162815.29590812608,161745.4582579277,161385.36802348218,160204.91437409396,159459.1928490398,157975.79703901915,156774.30814062254,155120.23220999597,153580.7079278042,151701.74175369323,149531.62421145182,147756.63850099038,146090.4251961629,145119.34080738082,143913.34342320345,142899.11733004372,141880.4278883571,140973.93759530643,139741.19771701584,138495.73551205947,137231.986003498,136463.99609147958,135777.35293838303,135415.3959097812,134816.63252737495,134761.29559967224,134344.87103208058,134218.28578698044,132981.1903782137,131828.40511221706,130253.47715482744,128948.81035151675,127176.81265291067,125429.40267204137,123751.82135785335,122454.06242669535,121404.95951121923,120333.07847070794,119408.7242482552,118313.83597815195,117408.56813657407,116346.1723035546,115303.99847944271,113875.76368711359,112623.56143872514,111216.87065828893,110190.1273584013,109162.93950965372,108276.0226276801,107399.49767161773,106683.71423199128,106385.2071866936,106407.19780535433,106459.85619328868,106458.55986077816,106102.4569870425,105452.18680084485,104831.21706604026,104665.1625908822,105025.22167548917,105590.6061586067,106580.26044137368,107625.3094625974,109020.77828157501,110239.0229599088,111656.74847559856,113005.42375559812,114682.51557208058,116246.31650731887,117753.60602563126,118725.65340857829,119725.45036923823,120757.27373184507,121928.28570805847,123187.70994804119,124314.58824074594,125449.4947793572,126359.81838378072,127195.53343751717,127974.09881188943,128743.0673503639,129413.29412470707,129871.45488201763,130045.29715269052,130430.65268283046,130930.13180949108,131827.57984791006,132613.1810774474,133497.75006856292,134225.84055297234,134923.77712700595,135772.7239213133,136671.33654541595,137594.39507905903,138474.13092978235,139387.42040791214,140122.91965610723,140956.59583408778,141811.38172452254,142805.63424568044,143474.94116839507,144036.1478604103,144570.2174519753,145337.82929275002,146302.4593117578,147552.0120546509,148796.47433796353,150105.62193682414,151384.45977866268,152428.75355043742,153210.5179774197,153605.6614204979,153984.28094848848,154392.84857552405,155187.63156549886,156324.27217894522,157810.12736452595,159383.7056247508,160901.56946142096,162319.13757676797,163908.8056901873,165336.629053819,166368.17109847456,166666.62114515863,166936.93156710197,167273.39483078287,167757.153562855,168114.3692358354,168517.6086615946,169025.0193137622,169881.0126721769,170984.8540206535,172077.14525232452,172877.10724972945,173276.39404736648,173520.74490262495,173480.36104927488,173306.6076199274,172870.65913653708,172688.7382368398,172841.0913262437,173428.375874816,174790.89712619505,176284.05638808248,177746.8812553153,178422.05693565568,178429.80575504876,177928.91954289834,177304.4924824248,177143.40612965287,177839.72061267096,179147.19538217716,180978.9022368805,182838.93182333038,184713.24277775592,186991.30664596593,189564.82738472815,192074.43008660714,194219.9744846915,196370.087543402,198670.70051872413,200630.42988815636,201819.2112631464,202526.20409028404,203254.619555896,204393.81663803276,205935.81399748847,208118.5565990416,210840.79244052302,213910.13335939494,216195.99003054955,217921.8343426135,218532.84941110262,218469.93112373076,217783.4522196974,217335.68201664326,217312.01526258202,217458.1683486226,217374.43883394156,217812.799744394,218957.0504442059,221011.15573063426,223307.09072886035,225762.72989855855,228153.8095000818,230573.71827146,232710.28307247022,234627.2731605468,236027.41290161034,236842.52483152438,237397.68599814296,238418.52601510248,240341.41504237105,242767.34590234797,244732.57789109682,246193.6837093177,247212.31159860277,248226.65746527523,249028.43024535954
